TRAWL,WATERWAY,DATE,MONTH,YEAR,SEASON,RAINFALL 48,Organic mass (g),Microplastic mass (g),TOTALMASS,PC.Microplastics,CATEGORY,SUBCATEGORY,MICROPLASTIC,COUNT
18,Yarra,5/7/2016,Jul,2016,Winter,0,20.26,2.489,22.749,0.109411403,Soft Plastics,Lolly Wrappers,Not considered microplastics,4
18,Yarra,5/7/2016,Jul,2016,Winter,0,20.26,2.489,22.749,0.109411403,Soft Plastics,Cellophane,Microplastics,
18,Yarra,5/7/2016,Jul,2016,Winter,0,20.26,2.489,22.749,0.109411403,Soft Plastics,Cellophane,Not considered microplastics,9
18,Yarra,5/7/2016,Jul,2016,Winter,0,20.26,2.489,22.749,0.109411403,Other,Sponge,Not considered microplastics,1
18,Yarra,5/7/2016,Jul,2016,Winter,0,20.26,2.489,22.749,0.109411403,Other,Twine,Not considered microplastics,3
18,Yarra,5/7/2016,Jul,2016,Winter,0,20.26,2.489,22.749,0.109411403,Other,Cigarette butts,Not considered microplastics,0
18,Yarra,5/7/2016,Jul,2016,Winter,0,20.26,2.489,22.749,0.109411403,Other,Other,Not considered microplastics,6
19,Maribyrnong,27/7/2016,Jul,2016,Winter,2.6,4.725,0.308,5.033,0.061196106,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,13
19,Maribyrnong,27/7/2016,Jul,2016,Winter,2.6,4.725,0.308,5.033,0.061196106,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,10
19,Maribyrnong,27/7/2016,Jul,2016,Winter,2.6,4.725,0.308,5.033,0.061196106,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,3
19,Maribyrnong,27/7/2016,Jul,2016,Winter,2.6,4.725,0.308,5.033,0.061196106,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,3
19,Maribyrnong,27/7/2016,Jul,2016,Winter,2.6,4.725,0.308,5.033,0.061196106,Nurdles,Nurdles,Microplastics,5
19,Maribyrnong,27/7/2016,Jul,2016,Winter,2.6,4.725,0.308,5.033,0.061196106,Polystyrene,Polystyrene <4mm,Microplastics,5
19,Maribyrnong,27/7/2016,Jul,2016,Winter,2.6,4.725,0.308,5.033,0.061196106,Polystyrene,Polystyrene 4+mm,Not considered microplastics,9
19,Maribyrnong,27/7/2016,Jul,2016,Winter,2.6,4.725,0.308,5.033,0.061196106,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
19,Maribyrnong,27/7/2016,Jul,2016,Winter,2.6,4.725,0.308,5.033,0.061196106,Plastic Straws,Plastic Straws,Not considered microplastics,0
19,Maribyrnong,27/7/2016,Jul,2016,Winter,2.6,4.725,0.308,5.033,0.061196106,Soft Plastics,Soft Plastics <5mm,Microplastics,
19,Maribyrnong,27/7/2016,Jul,2016,Winter,2.6,4.725,0.308,5.033,0.061196106,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,0
19,Maribyrnong,27/7/2016,Jul,2016,Winter,2.6,4.725,0.308,5.033,0.061196106,Soft Plastics,Lolly Wrappers,Not considered microplastics,3
19,Maribyrnong,27/7/2016,Jul,2016,Winter,2.6,4.725,0.308,5.033,0.061196106,Soft Plastics,Cellophane,Microplastics,
19,Maribyrnong,27/7/2016,Jul,2016,Winter,2.6,4.725,0.308,5.033,0.061196106,Soft Plastics,Cellophane,Not considered microplastics,
19,Maribyrnong,27/7/2016,Jul,2016,Winter,2.6,4.725,0.308,5.033,0.061196106,Other,Sponge,Not considered microplastics,1
19,Maribyrnong,27/7/2016,Jul,2016,Winter,2.6,4.725,0.308,5.033,0.061196106,Other,Twine,Not considered microplastics,11
19,Maribyrnong,27/7/2016,Jul,2016,Winter,2.6,4.725,0.308,5.033,0.061196106,Other,Cigarette butts,Not considered microplastics,0
19,Maribyrnong,27/7/2016,Jul,2016,Winter,2.6,4.725,0.308,5.033,0.061196106,Other,Other,Not considered microplastics,0
19,Yarra,27/7/2016,Jul,2016,Winter,4,13.742,3.784,17.526,0.215907794,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,38
19,Yarra,27/7/2016,Jul,2016,Winter,4,13.742,3.784,17.526,0.215907794,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,15
19,Yarra,27/7/2016,Jul,2016,Winter,4,13.742,3.784,17.526,0.215907794,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,6
19,Yarra,27/7/2016,Jul,2016,Winter,4,13.742,3.784,17.526,0.215907794,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,18
19,Yarra,27/7/2016,Jul,2016,Winter,4,13.742,3.784,17.526,0.215907794,Nurdles,Nurdles,Microplastics,3
19,Yarra,27/7/2016,Jul,2016,Winter,4,13.742,3.784,17.526,0.215907794,Polystyrene,Polystyrene <4mm,Microplastics,46
19,Yarra,27/7/2016,Jul,2016,Winter,4,13.742,3.784,17.526,0.215907794,Polystyrene,Polystyrene 4+mm,Not considered microplastics,20
19,Yarra,27/7/2016,Jul,2016,Winter,4,13.742,3.784,17.526,0.215907794,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
19,Yarra,27/7/2016,Jul,2016,Winter,4,13.742,3.784,17.526,0.215907794,Plastic Straws,Plastic Straws,Not considered microplastics,0
19,Yarra,27/7/2016,Jul,2016,Winter,4,13.742,3.784,17.526,0.215907794,Soft Plastics,Soft Plastics <5mm,Microplastics,
19,Yarra,27/7/2016,Jul,2016,Winter,4,13.742,3.784,17.526,0.215907794,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,2
19,Yarra,27/7/2016,Jul,2016,Winter,4,13.742,3.784,17.526,0.215907794,Soft Plastics,Lolly Wrappers,Not considered microplastics,3
19,Yarra,27/7/2016,Jul,2016,Winter,4,13.742,3.784,17.526,0.215907794,Soft Plastics,Cellophane,Microplastics,
19,Yarra,27/7/2016,Jul,2016,Winter,4,13.742,3.784,17.526,0.215907794,Soft Plastics,Cellophane,Not considered microplastics,8
19,Yarra,27/7/2016,Jul,2016,Winter,4,13.742,3.784,17.526,0.215907794,Other,Sponge,Not considered microplastics,1
19,Yarra,27/7/2016,Jul,2016,Winter,4,13.742,3.784,17.526,0.215907794,Other,Twine,Not considered microplastics,11
19,Yarra,27/7/2016,Jul,2016,Winter,4,13.742,3.784,17.526,0.215907794,Other,Cigarette butts,Not considered microplastics,0
19,Yarra,27/7/2016,Jul,2016,Winter,4,13.742,3.784,17.526,0.215907794,Other,Other,Not considered microplastics,0
20,Maribyrnong,26/8/2016,Aug,2016,Winter,0.2,0.634,0.133,0.767,0.173402868,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,1
20,Maribyrnong,26/8/2016,Aug,2016,Winter,0.2,0.634,0.133,0.767,0.173402868,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,3
20,Maribyrnong,26/8/2016,Aug,2016,Winter,0.2,0.634,0.133,0.767,0.173402868,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,2
20,Maribyrnong,26/8/2016,Aug,2016,Winter,0.2,0.634,0.133,0.767,0.173402868,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,2
20,Maribyrnong,26/8/2016,Aug,2016,Winter,0.2,0.634,0.133,0.767,0.173402868,Nurdles,Nurdles,Microplastics,1
20,Maribyrnong,26/8/2016,Aug,2016,Winter,0.2,0.634,0.133,0.767,0.173402868,Polystyrene,Polystyrene <4mm,Microplastics,0
20,Maribyrnong,26/8/2016,Aug,2016,Winter,0.2,0.634,0.133,0.767,0.173402868,Polystyrene,Polystyrene 4+mm,Not considered microplastics,1
20,Maribyrnong,26/8/2016,Aug,2016,Winter,0.2,0.634,0.133,0.767,0.173402868,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
20,Maribyrnong,26/8/2016,Aug,2016,Winter,0.2,0.634,0.133,0.767,0.173402868,Plastic Straws,Plastic Straws,Not considered microplastics,0
20,Maribyrnong,26/8/2016,Aug,2016,Winter,0.2,0.634,0.133,0.767,0.173402868,Soft Plastics,Soft Plastics <5mm,Microplastics,
20,Maribyrnong,26/8/2016,Aug,2016,Winter,0.2,0.634,0.133,0.767,0.173402868,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,0
20,Maribyrnong,26/8/2016,Aug,2016,Winter,0.2,0.634,0.133,0.767,0.173402868,Soft Plastics,Lolly Wrappers,Not considered microplastics,2
20,Maribyrnong,26/8/2016,Aug,2016,Winter,0.2,0.634,0.133,0.767,0.173402868,Soft Plastics,Cellophane,Microplastics,
20,Maribyrnong,26/8/2016,Aug,2016,Winter,0.2,0.634,0.133,0.767,0.173402868,Soft Plastics,Cellophane,Not considered microplastics,0
20,Maribyrnong,26/8/2016,Aug,2016,Winter,0.2,0.634,0.133,0.767,0.173402868,Other,Sponge,Not considered microplastics,0
20,Maribyrnong,26/8/2016,Aug,2016,Winter,0.2,0.634,0.133,0.767,0.173402868,Other,Twine,Not considered microplastics,8
20,Maribyrnong,26/8/2016,Aug,2016,Winter,0.2,0.634,0.133,0.767,0.173402868,Other,Cigarette butts,Not considered microplastics,0
20,Maribyrnong,26/8/2016,Aug,2016,Winter,0.2,0.634,0.133,0.767,0.173402868,Other,Other,Not considered microplastics,0
20,Yarra,26/8/2016,Aug,2016,Winter,1.4,0.751,0.01,0.761,0.013140604,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,12
20,Yarra,26/8/2016,Aug,2016,Winter,1.4,0.751,0.01,0.761,0.013140604,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,1
20,Yarra,26/8/2016,Aug,2016,Winter,1.4,0.751,0.01,0.761,0.013140604,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,1
20,Yarra,26/8/2016,Aug,2016,Winter,1.4,0.751,0.01,0.761,0.013140604,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,1
20,Yarra,26/8/2016,Aug,2016,Winter,1.4,0.751,0.01,0.761,0.013140604,Nurdles,Nurdles,Microplastics,0
20,Yarra,26/8/2016,Aug,2016,Winter,1.4,0.751,0.01,0.761,0.013140604,Polystyrene,Polystyrene <4mm,Microplastics,1
20,Yarra,26/8/2016,Aug,2016,Winter,1.4,0.751,0.01,0.761,0.013140604,Polystyrene,Polystyrene 4+mm,Not considered microplastics,0
20,Yarra,26/8/2016,Aug,2016,Winter,1.4,0.751,0.01,0.761,0.013140604,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
20,Yarra,26/8/2016,Aug,2016,Winter,1.4,0.751,0.01,0.761,0.013140604,Plastic Straws,Plastic Straws,Not considered microplastics,0
20,Yarra,26/8/2016,Aug,2016,Winter,1.4,0.751,0.01,0.761,0.013140604,Soft Plastics,Soft Plastics <5mm,Microplastics,
20,Yarra,26/8/2016,Aug,2016,Winter,1.4,0.751,0.01,0.761,0.013140604,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,0
20,Yarra,26/8/2016,Aug,2016,Winter,1.4,0.751,0.01,0.761,0.013140604,Soft Plastics,Lolly Wrappers,Not considered microplastics,0
20,Yarra,26/8/2016,Aug,2016,Winter,1.4,0.751,0.01,0.761,0.013140604,Soft Plastics,Cellophane,Microplastics,
20,Yarra,26/8/2016,Aug,2016,Winter,1.4,0.751,0.01,0.761,0.013140604,Soft Plastics,Cellophane,Not considered microplastics,2
20,Yarra,26/8/2016,Aug,2016,Winter,1.4,0.751,0.01,0.761,0.013140604,Other,Sponge,Not considered microplastics,0
20,Yarra,26/8/2016,Aug,2016,Winter,1.4,0.751,0.01,0.761,0.013140604,Other,Twine,Not considered microplastics,21
20,Yarra,26/8/2016,Aug,2016,Winter,1.4,0.751,0.01,0.761,0.013140604,Other,Cigarette butts,Not considered microplastics,0
20,Yarra,26/8/2016,Aug,2016,Winter,1.4,0.751,0.01,0.761,0.013140604,Other,Other,Not considered microplastics,0
21,Maribyrnong,6/9/2016,Sep,2016,Spring,0.2,34.15,4.997,39.147,0.127647074,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,58
21,Maribyrnong,6/9/2016,Sep,2016,Spring,0.2,34.15,4.997,39.147,0.127647074,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,26
21,Maribyrnong,6/9/2016,Sep,2016,Spring,0.2,34.15,4.997,39.147,0.127647074,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,15
21,Maribyrnong,6/9/2016,Sep,2016,Spring,0.2,34.15,4.997,39.147,0.127647074,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,41
21,Maribyrnong,6/9/2016,Sep,2016,Spring,0.2,34.15,4.997,39.147,0.127647074,Nurdles,Nurdles,Microplastics,5
21,Maribyrnong,6/9/2016,Sep,2016,Spring,0.2,34.15,4.997,39.147,0.127647074,Polystyrene,Polystyrene <4mm,Microplastics,32
21,Maribyrnong,6/9/2016,Sep,2016,Spring,0.2,34.15,4.997,39.147,0.127647074,Polystyrene,Polystyrene 4+mm,Not considered microplastics,24
21,Maribyrnong,6/9/2016,Sep,2016,Spring,0.2,34.15,4.997,39.147,0.127647074,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,1
21,Maribyrnong,6/9/2016,Sep,2016,Spring,0.2,34.15,4.997,39.147,0.127647074,Plastic Straws,Plastic Straws,Not considered microplastics,0
21,Maribyrnong,6/9/2016,Sep,2016,Spring,0.2,34.15,4.997,39.147,0.127647074,Soft Plastics,Soft Plastics <5mm,Microplastics,
21,Maribyrnong,6/9/2016,Sep,2016,Spring,0.2,34.15,4.997,39.147,0.127647074,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,4
21,Maribyrnong,6/9/2016,Sep,2016,Spring,0.2,34.15,4.997,39.147,0.127647074,Soft Plastics,Lolly Wrappers,Not considered microplastics,6
21,Maribyrnong,6/9/2016,Sep,2016,Spring,0.2,34.15,4.997,39.147,0.127647074,Soft Plastics,Cellophane,Microplastics,
21,Maribyrnong,6/9/2016,Sep,2016,Spring,0.2,34.15,4.997,39.147,0.127647074,Soft Plastics,Cellophane,Not considered microplastics,8
21,Maribyrnong,6/9/2016,Sep,2016,Spring,0.2,34.15,4.997,39.147,0.127647074,Other,Sponge,Not considered microplastics,0
21,Maribyrnong,6/9/2016,Sep,2016,Spring,0.2,34.15,4.997,39.147,0.127647074,Other,Twine,Not considered microplastics,11
21,Maribyrnong,6/9/2016,Sep,2016,Spring,0.2,34.15,4.997,39.147,0.127647074,Other,Cigarette butts,Not considered microplastics,0
21,Maribyrnong,6/9/2016,Sep,2016,Spring,0.2,34.15,4.997,39.147,0.127647074,Other,Other,Not considered microplastics,0
21,Yarra,6/9/2016,Sep,2016,Spring,0,,,,,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,0
21,Yarra,6/9/2016,Sep,2016,Spring,0,,,,,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,3
21,Yarra,6/9/2016,Sep,2016,Spring,0,,,,,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,2
21,Yarra,6/9/2016,Sep,2016,Spring,0,,,,,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,2
21,Yarra,6/9/2016,Sep,2016,Spring,0,,,,,Nurdles,Nurdles,Microplastics,1
21,Yarra,6/9/2016,Sep,2016,Spring,0,,,,,Polystyrene,Polystyrene <4mm,Microplastics,0
21,Yarra,6/9/2016,Sep,2016,Spring,0,,,,,Polystyrene,Polystyrene 4+mm,Not considered microplastics,1
21,Yarra,6/9/2016,Sep,2016,Spring,0,,,,,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
21,Yarra,6/9/2016,Sep,2016,Spring,0,,,,,Plastic Straws,Plastic Straws,Not considered microplastics,0
21,Yarra,6/9/2016,Sep,2016,Spring,0,,,,,Soft Plastics,Soft Plastics <5mm,Microplastics,
21,Yarra,6/9/2016,Sep,2016,Spring,0,,,,,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,0
21,Yarra,6/9/2016,Sep,2016,Spring,0,,,,,Soft Plastics,Lolly Wrappers,Not considered microplastics,1
21,Yarra,6/9/2016,Sep,2016,Spring,0,,,,,Soft Plastics,Cellophane,Microplastics,
21,Yarra,6/9/2016,Sep,2016,Spring,0,,,,,Soft Plastics,Cellophane,Not considered microplastics,0
21,Yarra,6/9/2016,Sep,2016,Spring,0,,,,,Other,Sponge,Not considered microplastics,0
21,Yarra,6/9/2016,Sep,2016,Spring,0,,,,,Other,Twine,Not considered microplastics,0
21,Yarra,6/9/2016,Sep,2016,Spring,0,,,,,Other,Cigarette butts,Not considered microplastics,0
21,Yarra,6/9/2016,Sep,2016,Spring,0,,,,,Other,Other,Not considered microplastics,0
22,Yarra,6/10/2016,Oct,2016,Spring,7.6,18.5,1.326,19.826,0.066881872,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,12
22,Yarra,6/10/2016,Oct,2016,Spring,7.6,18.5,1.326,19.826,0.066881872,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,11
22,Yarra,6/10/2016,Oct,2016,Spring,7.6,18.5,1.326,19.826,0.066881872,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,19
22,Yarra,6/10/2016,Oct,2016,Spring,7.6,18.5,1.326,19.826,0.066881872,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,10
22,Yarra,6/10/2016,Oct,2016,Spring,7.6,18.5,1.326,19.826,0.066881872,Nurdles,Nurdles,Microplastics,7
22,Yarra,6/10/2016,Oct,2016,Spring,7.6,18.5,1.326,19.826,0.066881872,Polystyrene,Polystyrene <4mm,Microplastics,29
22,Yarra,6/10/2016,Oct,2016,Spring,7.6,18.5,1.326,19.826,0.066881872,Polystyrene,Polystyrene 4+mm,Not considered microplastics,9
22,Yarra,6/10/2016,Oct,2016,Spring,7.6,18.5,1.326,19.826,0.066881872,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
22,Yarra,6/10/2016,Oct,2016,Spring,7.6,18.5,1.326,19.826,0.066881872,Plastic Straws,Plastic Straws,Not considered microplastics,0
22,Yarra,6/10/2016,Oct,2016,Spring,7.6,18.5,1.326,19.826,0.066881872,Soft Plastics,Soft Plastics <5mm,Microplastics,
22,Yarra,6/10/2016,Oct,2016,Spring,7.6,18.5,1.326,19.826,0.066881872,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,2
22,Yarra,6/10/2016,Oct,2016,Spring,7.6,18.5,1.326,19.826,0.066881872,Soft Plastics,Lolly Wrappers,Not considered microplastics,1
22,Yarra,6/10/2016,Oct,2016,Spring,7.6,18.5,1.326,19.826,0.066881872,Soft Plastics,Cellophane,Microplastics,
22,Yarra,6/10/2016,Oct,2016,Spring,7.6,18.5,1.326,19.826,0.066881872,Soft Plastics,Cellophane,Not considered microplastics,1
22,Yarra,6/10/2016,Oct,2016,Spring,7.6,18.5,1.326,19.826,0.066881872,Other,Sponge,Not considered microplastics,1
22,Yarra,6/10/2016,Oct,2016,Spring,7.6,18.5,1.326,19.826,0.066881872,Other,Twine,Not considered microplastics,3
22,Yarra,6/10/2016,Oct,2016,Spring,7.6,18.5,1.326,19.826,0.066881872,Other,Cigarette butts,Not considered microplastics,0
22,Yarra,6/10/2016,Oct,2016,Spring,7.6,18.5,1.326,19.826,0.066881872,Other,Other,Not considered microplastics,4
23,Maribyrnong,3/11/2016,Nov,2016,Spring,1.6,3.728,0.614,4.342,0.141409489,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,11
23,Maribyrnong,3/11/2016,Nov,2016,Spring,1.6,3.728,0.614,4.342,0.141409489,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,11
23,Maribyrnong,3/11/2016,Nov,2016,Spring,1.6,3.728,0.614,4.342,0.141409489,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,0
23,Maribyrnong,3/11/2016,Nov,2016,Spring,1.6,3.728,0.614,4.342,0.141409489,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,0
23,Maribyrnong,3/11/2016,Nov,2016,Spring,1.6,3.728,0.614,4.342,0.141409489,Nurdles,Nurdles,Microplastics,0
23,Maribyrnong,3/11/2016,Nov,2016,Spring,1.6,3.728,0.614,4.342,0.141409489,Polystyrene,Polystyrene <4mm,Microplastics,1
23,Maribyrnong,3/11/2016,Nov,2016,Spring,1.6,3.728,0.614,4.342,0.141409489,Polystyrene,Polystyrene 4+mm,Not considered microplastics,0
23,Maribyrnong,3/11/2016,Nov,2016,Spring,1.6,3.728,0.614,4.342,0.141409489,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
23,Maribyrnong,3/11/2016,Nov,2016,Spring,1.6,3.728,0.614,4.342,0.141409489,Plastic Straws,Plastic Straws,Not considered microplastics,0
23,Maribyrnong,3/11/2016,Nov,2016,Spring,1.6,3.728,0.614,4.342,0.141409489,Soft Plastics,Soft Plastics <5mm,Microplastics,
23,Maribyrnong,3/11/2016,Nov,2016,Spring,1.6,3.728,0.614,4.342,0.141409489,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,0
23,Maribyrnong,3/11/2016,Nov,2016,Spring,1.6,3.728,0.614,4.342,0.141409489,Soft Plastics,Lolly Wrappers,Not considered microplastics,0
23,Maribyrnong,3/11/2016,Nov,2016,Spring,1.6,3.728,0.614,4.342,0.141409489,Soft Plastics,Cellophane,Microplastics,
23,Maribyrnong,3/11/2016,Nov,2016,Spring,1.6,3.728,0.614,4.342,0.141409489,Soft Plastics,Cellophane,Not considered microplastics,0
23,Maribyrnong,3/11/2016,Nov,2016,Spring,1.6,3.728,0.614,4.342,0.141409489,Other,Sponge,Not considered microplastics,0
23,Maribyrnong,3/11/2016,Nov,2016,Spring,1.6,3.728,0.614,4.342,0.141409489,Other,Twine,Not considered microplastics,0
23,Maribyrnong,3/11/2016,Nov,2016,Spring,1.6,3.728,0.614,4.342,0.141409489,Other,Cigarette butts,Not considered microplastics,0
23,Maribyrnong,3/11/2016,Nov,2016,Spring,1.6,3.728,0.614,4.342,0.141409489,Other,Other,Not considered microplastics,0
23,Yarra,3/11/2016,Nov,2016,Spring,2,13.5,,,,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,34
23,Yarra,3/11/2016,Nov,2016,Spring,2,13.5,,,,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,21
23,Yarra,3/11/2016,Nov,2016,Spring,2,13.5,,,,Hard plastic fragments,Hard plastic fragments 6-10mm,Not considered microplastics,10
23,Yarra,3/11/2016,Nov,2016,Spring,2,13.5,,,,Hard plastic fragments,Hard plastic fragments 10+mm,Not considered microplastics,18
23,Yarra,3/11/2016,Nov,2016,Spring,2,13.5,,,,Nurdles,Nurdles,Microplastics,4
23,Yarra,3/11/2016,Nov,2016,Spring,2,13.5,,,,Polystyrene,Polystyrene <4mm,Microplastics,22
23,Yarra,3/11/2016,Nov,2016,Spring,2,13.5,,,,Polystyrene,Polystyrene 4+mm,Not considered microplastics,3
23,Yarra,3/11/2016,Nov,2016,Spring,2,13.5,,,,Plastic Bottle Caps,Plastic Bottle Caps,Not considered microplastics,0
23,Yarra,3/11/2016,Nov,2016,Spring,2,13.5,,,,Plastic Straws,Plastic Straws,Not considered microplastics,0
23,Yarra,3/11/2016,Nov,2016,Spring,2,13.5,,,,Soft Plastics,Soft Plastics <5mm,Microplastics,
23,Yarra,3/11/2016,Nov,2016,Spring,2,13.5,,,,Soft Plastics,Soft Plastics 5+mm,Not considered microplastics,4
23,Yarra,3/11/2016,Nov,2016,Spring,2,13.5,,,,Soft Plastics,Lolly Wrappers,Not considered microplastics,3
23,Yarra,3/11/2016,Nov,2016,Spring,2,13.5,,,,Soft Plastics,Cellophane,Microplastics,
23,Yarra,3/11/2016,Nov,2016,Spring,2,13.5,,,,Soft Plastics,Cellophane,Not considered microplastics,6
23,Yarra,3/11/2016,Nov,2016,Spring,2,13.5,,,,Other,Sponge,Not considered microplastics,1
23,Yarra,3/11/2016,Nov,2016,Spring,2,13.5,,,,Other,Twine,Not considered microplastics,5
23,Yarra,3/11/2016,Nov,2016,Spring,2,13.5,,,,Other,Cigarette butts,Not considered microplastics,1
23,Yarra,3/11/2016,Nov,2016,Spring,2,13.5,,,,Other,Other,Not considered microplastics,2
24,Maribyrnong,1/12/2016,Dec,2016,Summer,0,3.214,0.17,3.384,0.050236407,Hard plastic fragments,Hard plastic fragments <2mm,Microplastics,49
24,Maribyrnong,1/12/2016,Dec,2016,Summer,0,3.214,0.17,3.384,0.050236407,Hard plastic fragments,Hard plastic fragments 2-5mm,Microplastics,4
